35,18348448
5,968495219
7,18742553
12,5194584
23,48830455
13,2978239
3,707315175
9,900027548
4,77547075
4,544493142
8,549862537
11,86485389
23,53287754
3,558152728
7,289005022
40,86901752
37,86600149
10,73495178
61,23815822
5,440095125
8,758957499
20,28283446
9,840466403
26,52747134
12,77525458
9,77785902
24,6130764
21,18682044
16,15925901
38,43142171
27,02842559
21,38226658
8,238834649
14,12699163
24,67946683
14,22672675
17,81162875
15,422422
4,648545282
8,23484806
16,28329684
59,14002971
12,65670969
32,80400283
12,65226628
20,64955919
19,81325721
28,67522812
7,267786428
15,54405292
19,47448108
2,513424249
19,19552403
8,821698106
12,46555766
17,45654564
11,19604076
14,21229981
8,450685003
2,086050719
32,1136689
10,76985024
46,43823072
25,94454537
11,23974917
7,13081984
17,37551772
15,15264133
30,49324914
43,42901876
10,25214443
5,964912703
10,27938204
3,876461433
32,02039761
16,47067158
33,54121687
12,59403333
24,4436232
5,04886648
15,79097146
16,84612242
31,70897382
19,56972798
11,06472781
20,35769087
13,83938998
10,72493626
6,475266224
11,5223959
14,88750411
11,70357743
9,085019629
23,03639612
6,836656112
27,03605614
8,088514525
8,717028109
9,099327885
7,804214968
30,6274468
17,21891549
10,85784612
7,915484504
23,89468007
11,36026263
28,20907266
8,379308189
24,45344129
9,610443841
11,60685852
9,028402215
13,51771307
10,26963957
11,34842909
28,86825105
15,20319938
19,05344048
53,35336216
6,335510293
23,34322489
27,67429268
7,136520908
0,169784059
5,662048499
28,6301347
18,37200607
16,87173587
13,57292918
18,64052763
2,531312837
5,77380705
17,00004208
8,192558762
31,65304619
27,65142574
6,242116428
15,07793742
13,43605021
7,30378933
6,461304495
11,16936707
23,97374561
11,39959832
10,80892962
27,81380402
19,8055163
67,10127457
37,40100562
25,93762063
44,83985762
9,281953318
34,59083585
21,3455676
9,941121558
11,61116813
14,5352683
8,752109018
16,26960117
31,56895801
21,39031786
8,084939273
18,2928141
21,01043193
25,34963283
14,74183524
79,52311309
54,60814619
23,55638732
31,4612413
24,60242923
20,78411498
21,52485961
26,63910811
13,05981941
57,34866912
3,53396954
57,76409769
5,869279024
12,1708157
73,79309657
46,65882115
17,16959884
19,42371366
33,91551706
18,77116566
7,910592918
6,934268092
37,32863288
34,26455306
11,00687348
39,51579613
14,33378299
31,00257113
13,37185434
44,2890575
15,32290582
20,17502204
14,73272998
27,23802118
11,37329142
12,39376781
4,035078116
32,74566106
46,61907181
20,24378893
2,346287652
28,2705487
9,33089585
31,86599555
3,578895034
28,42053109
27,92022674
15,79729549
10,81942745
47,08489561
13,36894494
3,422237397
36,22679946
5,326161662
36,997108
13,60093849
16,03762814
15,76705992
35,00078152
70,66636182
15,50648799
13,75571161
17,8735283
32,94763097
17,27855579
26,14637116
24,37201552
14,13291371
7,302907912
45,61789582
44,78579449
22,43755798
11,77799821
4,310533906
1,808331879
15,66854778
8,829864892
21,7601655
16,95809977
19,07524307
12,90461583
20,10634369
12,41740833
10,64052068
26,17175634
15,47601422
3,446133727
2,141901938
57,13392924
15,84511035
19,42917071
39,03669457
8,005557085
17,00310518
30,23637719
11,10004749
30,06106452
16,0893001
13,77253891
4,568529929
9,357488598
6,918457168
8,971959079
59,55025786
13,60822944
21,97314485
35,34717663
24,1188108
18,90917549
17,31877304
18,60232747
39,12011239
10,89389974
10,06975158
20,68808457
36,88253102
36,06137909
1,982315241
7,370188995
2,671058608
13,60462342
11,75521596
35,45898173
15,90338675
15,72497973
13,02654802
6,767299863
35,14923164
28,22073705
17,39681111
3,33094642
22,85280687
27,73053433
12,51921936
8,636713904
35,47388427
30,94061056
28,08375287
9,782167266
10,26929145
12,57468717
8,647040534
7,124100741
10,65288421
37,84353585
8,386594734
6,633978361
10,30444441
9,229719549
33,40488046
47,15133954
47,1218452
13,6048676
32,19271867
68,1339137
9,487911373
3,095326607
6,902942025
0,691557835
44,92559495
16,71105059
1,048142038
8,635940411
35,676876
7,39454035
31,66407436
13,37350224
4,180135833
15,18010292
15,02270092
6,162035052
20,63003995
10,27860025
11,02172753
18,15808281
17,85245606
13,34791252
9,312891064
15,65642395
28,35693172
15,57627678
8,42484651
10,7849055
21,99114324
15,48902266
1,370030261
29,63402946
21,33336254
14,64964653
5,504792386
27,55767291
29,01922299
13,50953317
2,72387043
19,36851706
12,32940239
16,31585701
35,96432788
31,50726245
17,94762303
4,826509323
7,330672138
8,643365875
10,98737882
25,86383735
10,97467536
18,44011561
29,99832871
29,23615047
14,07535329
8,880076826
27,60234952
36,97387891
6,03641278
17,8673724
42,06228355
9,247149083
24,77831669
16,30192408
16,32453165
24,8398814
53,89573481
23,46521927
15,83798522
6,518071184
37,65687347
13,95663853
26,69201798
23,05954241
10,25651764
8,993912963
36,26293972
18,35060546
18,24672574
24,42236088
26,43712936
5,555201076
18,81486997
13,30493014
35,70394598
22,61368673
19,13743487
29,9021675
35,01338614
44,97978696
15,95822406
7,090871675
35,68322447
40,02805176
14,6896604
11,28592275
1,676486459
29,12292914
31,62863358
4,599716222
2,253422891
12,19159018
6,051072782
15,11947124
37,12811787
28,51027452
20,74199398
31,06020367
10,46442992
23,99781419
13,69765416
9,748076362
41,87973145
9,629169305
2,209043464
11,46631711
42,08999005
12,62987126
28,63384415
30,22492869
64,7620989
21,72194583
40,06899431
20,89418588
17,0876867
0,988415653
5,785921614
21,78426613
12,63249024
26,69944777
5,436060649
7,244350782
16,57768983
19,21081226
15,83746419
10,47332865
13,03407495
8,658468116
23,87883926
15,98230663
38,43704472
28,56719841
18,25663922
43,08699712
6,638462023
11,0603778
7,818022013
39,83914741
14,33825721
16,6425066
14,71365218
13,0316515
27,47529373
25,7118268
3,736927611
12,91799103
17,20515365
21,0511535
9,106330225
23,61130794
41,26125833
17,6320432
19,4411391
6,184132458
12,83512569
19,00763695
10,93797182
13,47606929
37,56349586
17,43191124
10,09194649
45,07357464
25,48530462
1,69444594
23,88170292
13,19860559
16,19552113
14,36223826
8,507878875
7,099164056
23,86739918
28,48028705
39,39044988
21,28878732
34,50827889
18,39751117
16,57022887
29,06157889
21,25930776
35,72535792
28,32639114
29,80500813
8,691646531
24,7528413
8,43973646
25,34574786
6,645700678
20,36125416
21,70929379
35,19207188
29,35092338
22,08214786
19,76217791
39,28827859
12,69781916
12,10966613
28,54023334
38,79741576
21,38755839
31,84742477
9,936362808
14,91384042
26,35398962
8,737816325
3,195626969
24,0267605
12,25891021
28,91775042
32,92619228
11,1977362
11,72302531
24,25060355
18,5984009
4,211198306
4,46118677
26,91207432
81,12297825
4,067689492
14,53748956
25,6864246
52,05084789
27,22853626
18,43191359
25,51654995
16,70421682
36,81886921
49,16777119
38,20355756
6,91067607
32,01651427
10,94317693
29,330114
8,548202024
24,58776496
19,51865349
45,68221852
13,73926623
8,356339776
11,616158
10,36535881
18,4231809
27,74779969
20,53725646
25,90830253
23,59497241
19,15396948
11,41630183
10,91797564
16,86840179
7,718450794
22,85155495
28,91572931
28,41424721
67,22403559
27,62082088
27,33531461
7,07536515
27,1210172
20,53329148
34,4553175
5,135291398
7,264765195
9,628137168
33,26831617
23,1284535
24,77416748
8,219180179
58,42592073
10,44596882
3,273443995
10,55169771
25,09371462
9,854270183
6,300299814
51,20667224
11,79287527
8,699705259
22,03829523
61,98586826
14,02956858
9,248871869
10,21849172
9,018324653
23,82384539
10,74813767
56,62344539
10,2618018
16,2564983
24,84748534
13,25023066
2,280564208
10,58279368
28,16382614
12,69807648
19,40481261
33,76308945
38,11739945
26,0325687
7,741744235
29,99193454
5,850468745
25,97630124
28,29498004
33,38087512
7,877996939
45,52314107
18,7968452
0,976853318
83,60929414
17,85116209
3,722095649
15,57506835
10,16671002
23,44057333
15,23153964
8,280288605
45,31785966
22,69411501
6,326935308
10,07739342
14,14514298
10,06446528
46,73508218
30,62225072
77,93797492
52,57515071
20,70113321
8,962399184
2,736564353
30,0573497
41,38580738
16,7641862
30,93223315
66,96377742
32,65241722
8,509127237
21,35545605
14,37771675
16,25065868
11,60092272
33,14535401
14,16197567
38,68719328
8,54078509
40,97748086
3,542003464
30,77588021
60,26198769
40,80730407
24,11378251
18,52446633
24,42640443
23,7084528
9,918522773
12,87502832
12,97130316
8,742181572
20,75053887
11,38935805
7,278744505
42,4255771
10,61052943
9,579728661
19,70522917
5,271940227
22,75431739
10,69659742
12,67371238
3,274729266
13,35381547
7,769273473
15,44932791
9,631638016
21,12567818
12,12197513
37,9132911
11,40588584
35,29997314
10,89732741
20,90696819
12,17634106
25,4029561
13,5255044
17,52103274
34,7004374
9,29247364
2,202664906
7,881710784
6,397443158
20,95990504
9,425636684
11,24780446
3,64268018
35,38770758
8,850247415
35,474286
31,94501959
46,04697996
3,045859317
10,78450863
27,19906126
9,99788385
36,87335968
14,10211671
6,832521817
17,3514311
1,217165883
9,019827705
10,01945742
26,46427294
37,71376021
33,78688434
3,820007256
7,109478056
9,761918344
41,9269978
24,53228552
31,04070069
26,41414509
6,249261128
20,12018089
24,81083038
24,3687069
32,55562235
6,652798665
44,97683765
9,372824202
21,77467201
49,96294424
12,33222033
2,159054252
18,49158225
17,75658125
8,10379526
18,67307102
20,68511356
46,71259253
32,92979964
14,88460297
1,367571245
6,766058244
26,82386501
9,048886346
3,06350007
2,533928481
30,23974736
21,82539727
13,01440152
16,82798922
3,667182829
14,6920461
14,17629636
1,825212267
10,38057454
32,98747165
3,831325474
16,98052443
15,22571554
12,59075684
21,07529558
7,576019749
17,05690348
24,07580645
32,7955772
35,77275422
31,06500842
21,63473153
9,395537584
39,10463637
46,73218789
8,615870045
36,52278811
4,316436991
3,642015632
20,05668793
9,80207456
22,5385153
26,80117517
53,53338246
28,25297744
13,36529965
30,61489132
7,443659619
7,251323736
16,88672151
38,03778221
17,68231105
11,2673098
5,490236557
22,78566507
8,772653811
16,83950612
15,04965568
3,786816086
30,45718757
30,79239391
25,42909952
8,301462896
14,16722423
17,9437003
42,94220338
21,05950529
8,640299568
16,53936713
36,5737468
3,769543678
3,348279794
12,11094954
27,38489169
10,92786745
17,61683706
20,99776579
27,56764816
25,48606136
25,16344986
17,71215321
18,2270074
66,57726109
16,5434503
12,04417186
8,106992222
13,19006798
20,28448003
13,10227285
19,87637196
40,02680252
25,25773365
71,74593383
12,52090878
11,76197685
33,45379459
25,1687959
17,39727168
45,19015379
17,36258644
8,767141008
37,66090965
5,728537468
32,37371881
15,15049456
13,02226175
9,221091344
17,71437544
12,14498949
30,00007248
20,86595846
10,98919466
28,76550263
4,856963326
17,85987378
16,33771294
39,21636011
27,80983279
39,04090312
36,31315354
31,44918795
36,35671564
53,74605431
15,73264723
8,09079852
27,63628014
64,48843261
15,20707846
5,14449883
26,6167961
19,94611219
36,81034966
7,973673486
2,304849485
16,32400536
22,05306565
5,852020198
34,69432441
18,04171893
7,979046039
11,87188488
17,02750798
10,77166986
30,92748262
14,83380886
13,21552921
12,92350605
35,47706581
48,53890488
2,360446298
8,617118666
4,658919575
13,92760697
4,22011123
5,013034983
9,474803077
23,0847011
10,09748882
5,596119882
2,169867562
3,467726269
21,80902905
26,45525624
16,3448519
10,62622146
14,00803916
35,78457252
23,82982758
44,34576897
15,52473331
27,04086732
27,18672098
25,23739703
4,49061416
19,80297139
56,17693531
15,12024828
49,9559386
13,79008103
15,0973241
19,00751983
17,40789921
12,60034646
46,68272335
25,07932063
28,13459825
38,50300561
16,62192564
10,3422606
10,97178081
28,61078438
17,20844176
19,44087129
28,56440073
21,65633865
9,391250433
26,1880634
7,123443373
16,05456773
29,40243888
23,84523777
23,92746127
30,91760643
5,009746765
5,993108448
8,882547744
5,955771803
38,90766388
6,054191392
7,427537707
6,03263499
31,56768852
3,320395039
53,47118399
2,135139136
24,73303973
11,69469965
5,619724661
37,62009227
20,47415954
25,81378302
8,67451229
28,43157541
5,714244055
9,886308798
15,4729005
22,08909096
42,01753725
4,92670397
7,806334166
3,822624869
45,50959309
22,75150383
12,03469318
12,39782924
7,182445737
5,791752875
24,90866292
12,28462717
4,597995628
27,47795301
12,95422063
7,580219434
40,48388066
20,73140551
20,51043952
5,191563326
5,477423862
9,203506777
20,0430984
10,97140909
4,827229827
5,069437954
28,35056169
2,69378904
10,1407645
9,066273555
6,6974505
46,5827251
27,85436204
85,59880741
13,99743463
10,8276366
51,92058036
22,45985865
6,723131226
23,95071346
13,48989775
20,50415153
21,29889816
20,94163102
20,60351679
34,17309431
4,961497279
10,21044299
7,777784451
5,605809678
47,72510338
37,23311507
4,365937436
43,36805576
32,78330856
4,620478406
19,62085993
28,05499451
4,39930093
3,024483414
23,27321209
6,566997833
71,73384533
34,59023572
21,35602873
17,16489454
7,728018831
12,46954021
23,231384
35,70573087
13,33501965
14,55869739
6,916947375
3,104827902
16,75608456
8,410904777
21,00245029
0,953155549
12,7478673
5,129975974
4,645429889
3,351080781
30,88281243
45,85168789
53,35729089
13,1163359
6,436423086
8,153863349
11,94084215
10,30943413
19,1171575
21,76155929
17,6893297
36,68244188
27,59207297
29,29692662
1,217931972
40,05018579
77,6383723
11,36262908
17,39806811
53,27451871
67,2390725
11,8153993
30,99851214
4,028959995
31,98957997
37,30325772
5,770445953
7,765072301
17,57691529
21,69731959
2,522253341
30,34695286
32,89998591
31,36729895
1,512363829
16,28037472
6,55410807
9,094928437
12,869032
16,32100516
25,51116953
19,76609131
4,891341748
18,06594676
6,317735606
36,30615063
60,44961647
20,61054717
4,774680354
19,79463414
8,507419557
20,69144817
6,719488113
14,91211179
12,47255293
2,050741023
36,85715272
4,983876857
29,434645
24,17611544
87,57286611
7,854938454
34,18721265
18,46057728
31,13920466
12,27827201
13,9567263
13,13408899
24,1338778
43,00092268
8,923814509
25,29313716
19,12482247
20,99955299
2,363280736
32,78379202
39,71480646
2,867520506
9,326355018
9,328527066
18,61902913
8,986770667
50,46156629
30,0614316
12,87405747
0,88387054
3,773520729
11,6742472
22,39738438
3,331804593
2,314952728
27,18581196
2,216298925
4,127305794
33,28204227
6,914995578
9,002714672
26,43219623
44,90858274
30,79338046
14,90379167
20,9365326
15,65217775
21,78821587
4,498263049
57,28761007
24,07137938
10,34370582
15,86613745
4,462631812
37,45102155
5,813051657
25,13573209
18,52364846
7,566841608
20,89257517
5,467777712
6,136625042
7,619763954
12,06264199
11,64761726
14,52187287
16,4426562
17,89374682
2,899670848
24,76357408
38,03818138
0,793115825
1,49170901
16,48453599
19,75336151
17,35155953
12,91576432
14,16260129
81,40456039
13,08793042
39,08287077
22,25645494
8,49252174
