-0,081450764
0,007721432
0,00501278
0,076887229
-0,192682259
-0,034565802
-0,007513786
-0,030674553
-0,137043666
-0,009734976
-0,131855332
-0,012433977
-0,06156696
-0,126452545
-0,027480721
-0,064507447
0,036567137
-0,016952141
-0,061284265
0,015404453
0,027069937
0,078096386
-0,120548479
0,077966806
0,012261802
0,010826941
-0,026245164
-0,131178285
0,048106639
0,079596091
-0,047212021
0,09450036
-0,085615607
-0,03632908
0,034974968
0,071159994
-0,021193085
-0,022737127
0,054995808
-0,003228295
-0,022330787
0,055808523
-0,01886847
0,09645976
0,095484048
-0,048333722
0,02275284
0,115719274
0,02485541
0,044539949
0,014821842
-0,032196711
-0,004555487
0,08589131
-0,052688261
0,015764433
-0,087049388
-0,087841697
-0,00389587
-0,07050288
0,00565665
-0,128543976
-0,099019513
-0,009696426
0,102034684
0,11283069
0,142658281
-0,040681704
-0,053221048
0,037463551
0,027487438
-0,004390404
-0,099973803
-0,03500957
-0,036662702
-0,153014406
-0,203247406
-0,049334764
-0,096912001
-0,092882401
0,022963853
0,039626677
0,095486573
0,053439468
-0,010255349
-0,054352913
-0,151971587
-0,115780099
-0,002982354
-0,080595809
-0,00829508
-0,009394199
-0,079947465
0,109096387
0,045021404
-0,058176339
0,063478253
-0,102799151
0,107661895
0,100317529
-0,073177538
0,13305772
-0,021341957
-0,085839077
0,07128002
0,104600435
-0,056723421
0,03110557
-0,096511487
-0,031644161
0,129520548
0,038715331
-0,092983163
0,045382194
0,088304699
-0,028032171
0,128951085
0,041110202
0,022152656
-0,029525996
0,07846771
0,132168684
-0,015666052
-0,040713805
0,045762752
-0,063658994
-0,10382136
-0,121724655
-0,013015024
-0,006554294
0,043640185
0,031000336
-0,058924142
0,063081268
-0,102316754
0,0294324
0,070521692
0,020843009
-0,206207401
0,17209096
0,123848317
0,115824843
0,007168716
-0,016219379
-0,070782328
-0,121235428
0,018479327
0,056692879
0,098373891
0,066072097
0,026960993
0,082845579
-0,060055722
0,006972528
-0,161608003
-0,00875622
-0,077048828
-0,006086152
0,027670295
-0,095603449
0,019950736
0,08782495
0,079985285
0,086575582
-0,044344664
-0,08441547
-0,003558375
0,061018228
-0,02194558
-0,016287686
-0,153186457
0,078149533
0,111792626
-0,086549186
0,045349163
-0,003376861
0,084862963
-0,10147257
-0,117847197
-0,012692883
0,067092019
0,015719672
-0,063400523
0,036320628
0,001179524
0,018361485
-0,174657845
0,013008753
0,085464301
0,080156868
-0,038504644
0,066763188
-0,019532106
0,172803838
-0,011359878
0,169175175
0,045126843
-0,068042988
0,040417329
0,029583217
0,038114563
-0,049169898
0,038917525
-0,115033143
0,093445591
-0,019678276
0,040127028
-0,093688935
-0,036872455
-0,001732662
0,052434658
0,022537573
-0,055556831
-0,106932746
-0,174219852
-0,090323697
-0,039639452
0,03820057
-0,007240695
0,031339179
-0,019120429
0,088079625
0,011848095
0,126416686
