4,938584038
7,241801643
3,024493463
10,26102021
2,94786516
6,686571551
7,076004314
4,806633745
5,623652496
10,86583706
4,36559375
6,736667963
4,223084233
1,028605729
5,248015224
1,649735935
6,705865736
5,218860446
3,048358044
6,148831688
5,980693992
-0,127087163
3,7306646
7,050476057
4,655482885
3,960035167
9,66461731
4,495727532
6,563559965
5,491083542
3,434072959
2,460122601
6,192300615
3,676378654
1,483071025
4,6591967
5,921245028
5,230913008
6,197597768
1,852239325
8,332501561
3,086616986
-1,377130015
2,491962165
2,942732451
5,255949176
4,207890503
10,91009306
6,369486959
3,693780317
5,15859282
4,907931869
3,179980573
8,072503811
2,431149869
7,090233243
2,447696733
5,018759176
5,89526502
3,5436658
1,502041807
8,78702581
7,645405761
6,656771956
2,637697224
1,60860898
3,753666433
8,822984488
1,128742814
3,090959212
9,644183722
7,483299772
7,079751534
4,499742719
4,026089955
4,834355111
3,908292402
3,314751597
-0,533375536
7,206064927
2,292609931
1,649877116
4,004987538
6,031365645
4,860820817
4,160856479
3,548692706
2,852169787
5,861435852
3,615433078
8,277447743
6,396712554
0,051993267
11,22134528
4,746623958
3,32693946
6,731021973
5,717730934
0,752408013
6,591022177
4,063507803
5,659719145
2,245954259
4,034368744
7,208901839
6,563172971
9,356567433
2,291523278
8,661224819
-0,866241292
6,509600263
8,548210454
-0,009076731
5,36899349
5,088577388
0,42770554
3,713969854
3,987983639
-4,924061091
3,465586314
1,828609347
2,881499625
10,65873138
3,264501142
2,039625631
3,841180266
9,432273558
4,382358746
4,893458529
5,73269434
4,510411792
11,43313395
4,849560518
6,322615544
3,563762744
4,537541941
3,272883153
8,322337859
9,361456983
5,654602142
9,036969449
0,911032645
11,216775
8,422763213
6,616737553
5,539674493
4,675631611
3,895298001
7,575796894
1,79603926
8,056187071
3,699421172
6,480631512
4,097127887
2,898924644
3,910952219
-1,643073838
-3,139865712
1,764909444
5,373179096
1,547863044
10,72844068
4,84742777
4,143462239
5,78051744
4,927661765
5,564498984
9,157821897
3,409787151
5,416024517
9,220580749
10,01540986
1,648988347
3,730490751
2,458131871
8,119271691
3,745696772
4,66150919
8,571172512
5,634246497
0,71290931
4,817455229
4,703403948
9,090014644
-1,588947432
3,526842757
4,90400321
5,706621904
7,979353635
8,237238534
1,29509711
4,266247443
6,115931433
3,754806118
6,761631121
10,62994443
-2,396859309
5,514511091
9,715681523
2,396257588
4,640435786
9,163303142
5,955596987
6,200575703
3,271469235
5,205554677
4,871183083
-0,535974022
8,218145673
6,715137995
10,14772317
7,286603842
4,087807844
2,506658316
4,478379367
3,044815224
6,475861594
3,620870539
6,961623471
7,917145941
4,812994843
1,754852308
6,626884616
4,341947684
2,024695596
3,613649213
2,628247862
7,109204351
6,164321783
6,933727014
1,606975592
3,708444226
4,45553579
3,041388049
1,176484153
3,029440879
2,751745544
7,963300022
-0,475361213
4,073310238
3,804981429
6,04032222
3,165512602
1,697740871
3,789226046
7,315034044
9,064600711
2,918067177
8,594828957
5,993436594
3,166303731
0,168921944
4,573111989
7,490232608
3,749903578
7,241031395
1,999619082
3,12908695
5,733731629
4,17515621
13,95640614
5,19478857
5,136512638
10,2389709
1,992312832
4,854336496
6,318048986
-0,208333462
9,572237018
8,546475265
3,597857941
2,621477083
1,711363931
6,372208634
4,976970423
6,098372707
1,218723976
1,235632827
10,61428744
-0,148017033
6,966252866
1,556359975
7,706948423
8,33388069
2,66406629
8,843872708
3,716842268
2,406823499
3,928677831
9,188580853
3,917508856
4,62978179
-2,486996953
4,735580345
5,389554929
10,30513629
7,121310152
12,16224181
5,64882574
11,29392907
5,168642836
5,640364815
8,836327563
1,380330148
4,345421659
3,925211373
1,314785959
9,001411977
7,006945773
13,10112779
9,190620402
5,913730285
7,201203884
-0,498477723
6,00553596
3,63012749
8,66756826
0,875965072
6,6051213
6,014512963
13,66140969
3,488416903
0,693800735
6,800929691
5,373843805
6,222572957
9,432229425
5,570752866
1,068015261
10,26088642
3,979264856
6,734259971
8,226401933
5,998213817
3,915955309
1,318432007
4,52126996
2,258125196
0,431668936
6,337148845
5,41199831
6,494772259
3,153965121
4,78054774
5,284611012
5,434353644
6,99472106
8,30460429
2,643567343
3,120541623
6,488633425
0,070030613
9,810406076
-0,365366411
4,810054185
2,49240084
5,132485488
9,434423449
7,45361464
2,6457914
7,717379442
12,36310089
2,537936427
1,185996131
3,450078577
6,009603063
4,768769351
5,788210225
-0,462836758
3,692711827
8,437020822
3,817047214
3,747292922
6,244703479
-0,51317329
7,479078296
1,609120243
3,760158728
5,226689042
4,233195022
8,874775805
6,328714834
4,988631589
4,433766814
8,04536641
10,25003718
1,892133247
-0,273507705
4,578836076
4,313964726
8,736511607
-0,618113282
10,83299686
10,4639709
4,435245645
7,083215335
10,52604592
3,834956031
2,155733838
5,783554815
2,500740743
4,659320146
1,16361816
7,142848865
4,980187403
2,939996109
1,957416439
4,054485798
4,329617067
8,784027476
8,212053331
9,270397538
3,335624582
5,909282418
5,442178317
1,587973615
5,031909557
1,556535762
8,293668847
7,540598586
7,178851012
7,879881095
1,294729058
5,58510504
15,87580436
1,98597288
4,228251193
10,56146226
4,355930024
5,997294942
4,752065075
5,852249808
-1,31468317
5,293402703
3,880446391
9,751845963
7,619450344
10,33161996
2,863526177
3,675283595
4,268066032
9,289849666
5,492882707
9,839971036
5,12134349
6,83845626
6,548908497
6,534059975
9,27124509
6,448204529
5,451542697
8,384925053
6,323343138
3,826143131
7,294438414
6,677572968
10,98672896
3,729919074
7,497242781
3,086304422
0,440483829
11,13409924
4,419437887
0,825279973
4,063703099
12,18155547
5,486019527
6,317476733
5,999236824
4,580818837
3,615806297
5,267870632
8,104352624
4,878272063
11,0930482
7,175372068
3,540275282
10,06886608
4,361079592
2,548636651
3,091238863
3,581768882
8,774435825
10,97800191
8,428516644
5,713381997
1,860175517
1,85741803
-0,498755326
5,394533902
6,41734533
7,067218047
3,564473413
5,019794462
7,295669617
8,909101377
3,398276215
2,829122116
6,502631348
4,880380797
1,678020899
4,539920629
2,65949195
5,640218125
4,514866485
2,16602191
4,216873413
9,396749654
7,176335022
4,62779218
4,9569646
7,007283711
5,643953501
7,807861042
11,00289733
-2,31899397
5,395590679
2,392660103
6,638139898
3,208233164
3,798928501
9,364997266
5,330487674
5,331415868
6,142959593
0,695527859
3,908009968
7,409315454
8,827506249
6,05380498
5,612217489
6,45219897
8,729043221
9,45616696
2,52086622
2,113925024
8,461344876
6,406896743
4,035467611
3,055548309
-2,56957061
5,720113399
6,099756021
6,952963096
3,87575521
8,704775569
8,776872526
2,707425439
5,774555144
7,61490411
0,442822621
2,685098751
8,763015196
6,267278469
6,050715716
4,145136845
1,485924997
2,856360853
1,667521392
2,246934611
6,002780412
5,575471745
5,175907445
4,901207873
3,897544212
4,223183752
0,503918404
4,120401002
5,464916706
7,235448192
6,975856338
5,16993457
6,923109251
3,89815275
9,044757429
2,006307197
2,414955356
1,393342447
6,545171511
2,000887679
4,026963794
2,291116203
2,297163721
7,509913699
7,41111737
0,857633331
0,742540161
6,425407765
1,648294465
9,778725816
6,525524757
3,894390856
2,842651044
11,66385994
9,927067041
7,650172613
-2,880303517
7,467684063
0,714409409
5,749689426
2,564727034
4,341350583
10,58642748
4,442929485
7,503982718
0,401999931
7,915141872
3,488640326
5,52093381
5,842458003
1,182650098
6,757047859
8,391549445
6,002272297
2,132734352
1,889829923
2,33529611
5,626709797
5,692238893
6,297080075
4,74149654
6,091448744
7,188789377
1,094356288
0,35900552
9,867931407
7,820546167
5,03686814
3,688706018
5,2716212
2,421603962
7,154858001
6,096806857
2,549358337
-0,842987423
5,345723469
8,673269241
5,404711305
6,728511394
3,616286352
7,780038151
2,103605667
4,444311082
6,451363843
8,778885507
2,071415748
4,435446172
4,860309646
8,637890665
4,952725861
5,717138067
6,414202982
2,015995536
5,01017
8,447073686
2,552652251
6,603642939
5,630400256
6,819743505
6,587222378
1,489020534
3,555370499
7,491943189
3,365940481
6,793687346
9,196938565
7,081245602
4,489486915
0,657052886
6,940948231
1,309581448
2,06050795
2,191714396
8,250189377
2,144281052
4,820449196
7,357024748
3,128857913
5,957260678
9,160016099
6,452252607
3,126527269
7,715609327
5,594868228
9,218455997
10,91395892
2,555799089
5,477373456
5,288868895
7,884286865
3,004248636
5,175325237
5,09365916
4,092657804
4,052117901
2,763076897
5,231746388
1,121338729
2,073589644
3,082646974
4,751933061
5,451750888
0,133213064
6,353603894
8,788657275
2,905225297
3,99497432
2,58802982
2,508775617
-2,165028811
4,801136671
10,19576276
5,235512709
7,66875577
7,303330282
8,665052911
5,534326806
8,887054333
6,396215562
6,685484913
3,444365396
1,037403239
5,371905595
-0,087996192
7,325191366
3,185301293
2,878892813
8,844909509
3,1190335
2,855793745
5,225730457
8,91873444
6,947738736
-2,676177454
4,757371695
3,206848191
8,291974853
0,753553431
2,947012305
4,098673715
10,56189133
10,58987248
1,45345103
8,512295567
-1,840893762
5,075766854
5,61654936
8,31601615
5,877150465
9,515434283
9,523447805
4,263811631
-0,885970442
4,853595829
5,188584822
4,581736164
7,979322035
9,014178124
5,300489036
6,300547509
4,566922611
4,972658534
-0,819984246
1,056745422
5,979052174
3,45790226
9,866265258
4,316673228
-0,428870249
4,903443454
8,479556671
5,160342815
0,487204384
9,931130989
1,634381702
8,864863597
7,667993339
4,497315224
8,122912689
6,239964971
3,244704953
5,630835632
10,87634673
3,668449923
6,818199671
7,061171295
3,552885835
9,565158508
10,27958417
9,868576067
8,125830401
3,425898115
7,576156254
5,917362721
4,197019908
1,960398827
6,692726174
6,378479677
2,971754398
7,727401776
6,583786086
11,3120609
5,946009335
11,82055999
8,738703817
2,752155788
1,733731076
3,381770331
3,369217992
4,435504878
6,995640154
7,957061431
1,384042595
6,494901655
8,394338134
-1,345290098
2,543073337
2,756533441
0,636849692
5,3761326
5,257166139
5,584964932
8,989494345
6,69540068
2,520755191
3,298729092
6,317924237
9,01981435
-1,317852138
4,927198663
2,39741617
7,625477802
5,658186996
-0,515661089
1,803711565
9,161277002
5,971827649
7,684073862
5,123522066
5,885834649
-1,932063878
6,350057631
4,270427428
11,52025503
0,031478999
